Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
77,3160,268,203.916,146.129,63.9129,89.2368,0,171.96,190.747,171.96,101.51,235.873,101.51,235.873,190.747
78,3200,263,202.962,145.918,63.9043,89.2249,0,171.01,190.53,171.01,101.305,234.914,101.305,234.914,190.53
79,3240,268,201.922,145.651,63.7694,89.0365,0,170.038,190.169,170.038,101.133,233.807,101.133,233.807,190.169
80,3280,271,200.942,145.335,63.6954,88.9332,0,169.094,189.802,169.094,100.868,232.79,100.868,232.79,189.802
81,3320,276,200.123,144.84,63.7112,88.9553,0,168.267,189.317,168.267,100.362,231.978,100.362,231.978,189.317
82,3360,274,199.145,144.531,63.8217,89.1095,0,167.234,189.086,167.234,99.9764,231.056,99.9764,231.056,189.086
83,3400,274,197.919,144.264,63.6248,88.8347,0,166.107,188.681,166.107,99.8468,229.731,99.8468,229.731,188.681
84,3440,277,196.669,143.866,63.4763,88.6272,0,164.931,188.18,164.931,99.5527,228.407,99.5527,228.407,188.18
85,3480,266,195.9,143.823,63.1051,88.1091,0,164.348,187.877,164.348,99.7681,227.453,99.7681,227.453,187.877
86,3520,278,195.109,143.89,63.3401,88.4371,0,163.439,188.108,163.439,99.6712,226.779,99.6712,226.779,188.108
87,3560,270,194.838,143.418,63.3866,88.502,0,163.145,187.669,163.145,99.1672,226.532,99.1672,226.532,187.669
88,3600,265,194.785,142.937,63.6643,88.8897,0,162.953,187.382,162.953,98.492,226.617,98.492,226.617,187.382
89,3640,280,194.545,143.145,63.7848,89.0581,0,162.652,187.674,162.652,98.6158,226.437,98.6158,226.437,187.674
90,3680,274,194.338,143.383,63.4969,88.6561,0,162.589,187.711,162.589,99.0545,226.086,99.0545,226.086,187.711
91,3720,269,194.107,143.912,63.5749,88.7649,0,162.32,188.294,162.32,99.5293,225.895,99.5293,225.895,188.294
92,3760,276,194.114,144.422,63.8403,89.1355,0,162.194,188.99,162.194,99.8541,226.034,99.8541,226.034,188.99
93,3800,282,193.497,144.599,63.7596,89.0229,0,161.617,189.11,161.617,100.087,225.377,100.087,225.377,189.11
