Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
72,2960,137,163.137,104.865,35.7713,33.7272,0,145.251,121.729,145.251,88.0018,181.023,88.0018,181.023,121.729
73,3000,141,163.788,105.098,36.0211,33.9627,0,145.777,122.079,145.777,88.1166,181.798,88.1166,181.798,122.079
74,3040,142,164.104,105.043,35.8009,33.7551,0,146.204,121.921,146.204,88.1659,182.004,88.1659,182.004,121.921
75,3080,143,164.406,104.999,35.8917,33.8407,0,146.46,121.919,146.46,88.0787,182.352,88.0787,182.352,121.919
76,3120,142,164.828,105.151,36.2199,34.1502,0,146.718,122.226,146.718,88.0756,182.938,88.0756,182.938,122.226
77,3160,140,165.061,105.16,35.7467,33.704,0,147.188,122.012,147.188,88.3084,182.934,88.3084,182.934,122.012
78,3200,136,165.21,105.417,35.6135,33.5785,0,147.403,122.206,147.403,88.6277,183.017,88.6277,183.017,122.206
79,3240,138,165.2,105.517,35.8564,33.8074,0,147.272,122.421,147.272,88.6137,183.129,88.6137,183.129,122.421
80,3280,134,165.125,105.604,35.8922,33.8412,0,147.179,122.524,147.179,88.6832,183.071,88.6832,183.071,122.524
81,3320,139,165.548,105.829,36.0728,34.0115,0,147.512,122.835,147.512,88.8233,183.585,88.8233,183.585,122.835
82,3360,136,165.668,105.882,36.1741,34.107,0,147.581,122.936,147.581,88.8287,183.755,88.8287,183.755,122.936
83,3400,143,166.167,105.982,35.9506,33.8963,0,148.192,122.93,148.192,89.0339,184.143,89.0339,184.143,122.93
84,3440,145,166.133,105.828,36.1734,34.1064,0,148.046,122.881,148.046,88.7744,184.219,88.7744,184.219,122.881
85,3480,147,166.255,105.834,36.2774,34.2044,0,148.116,122.936,148.116,88.7318,184.393,88.7318,184.393,122.936
86,3520,140,166.395,105.567,36.2536,34.182,0,148.268,122.658,148.268,88.4757,184.522,88.4757,184.522,122.658
87,3560,144,166.786,105.399,36.1892,34.1212,0,148.691,122.459,148.691,88.338,184.88,88.338,184.88,122.459
88,3600,144,167.118,105.089,36.4451,34.3626,0,148.895,122.27,148.895,87.9077,185.34,87.9077,185.34,122.27
89,3640,141,167.299,104.873,36.2832,34.2098,0,149.157,121.978,149.157,87.7682,185.441,87.7682,185.441,121.978
90,3680,142,167.638,104.546,36.0459,33.9861,0,149.615,121.539,149.615,87.5532,185.661,87.5532,185.661,121.539
91,3720,143,167.776,104.333,36.4249,34.3435,0,149.563,121.504,149.563,87.1609,185.988,87.1609,185.988,121.504
92,3760,142,167.967,104.27,36.3307,34.2546,0,149.802,121.397,149.802,87.1425,186.132,87.1425,186.132,121.397
93,3800,144,167.496,104.17,36.498,34.4124,0,149.247,121.376,149.247,86.9636,185.745,86.9636,185.745,121.376
94,3840,145,166.685,104.317,36.1509,34.0851,0,148.609,121.36,148.609,87.2747,184.76,87.2747,184.76,121.36
95,3880,135,166.08,104.132,36.5824,34.492,0,147.789,121.378,147.789,86.8856,184.372,86.8856,184.372,121.378
96,3920,142,165.995,104.037,36.3558,34.2783,0,147.817,121.176,147.817,86.8981,184.173,86.8981,184.173,121.176
97,3960,142,165.587,104.261,36.2188,34.1492,0,147.478,121.335,147.478,87.1861,183.697,87.1861,183.697,121.335
98,4000,137,165.22,104.079,36.3372,34.2608,0,147.051,121.209,147.051,86.9483,183.389,86.9483,183.389,121.209
99,4040,133,164.824,103.918,36.5872,34.4965,0,146.53,121.166,146.53,86.6695,183.117,86.6695,183.117,121.166
100,4080,139,164.49,103.701,36.2761,34.2032,0,146.352,120.803,146.352,86.5994,182.628,86.5994,182.628,120.803
101,4120,140,164.118,103.547,36.3762,34.2975,0,145.93,120.696,145.93,86.3983,182.306,86.3983,182.306,120.696
102,4160,132,163.954,103.449,36.3986,34.3187,0,145.755,120.608,145.755,86.2896,182.153,86.2896,182.153,120.608
103,4200,140,163.416,103.591,36.4008,34.3207,0,145.216,120.752,145.216,86.4311,181.617,86.4311,181.617,120.752
104,4240,147,162.744,103.749,36.7397,34.6402,0,144.374,121.069,144.374,86.4292,181.113,86.4292,181.113,121.069
105,4280,144,162.355,104.167,36.8625,34.7561,0,143.924,121.545,143.924,86.7887,180.787,86.7887,180.787,121.545
106,4320,140,162.602,104.354,36.6973,34.6003,0,144.253,121.654,144.253,87.0538,180.951,87.0538,180.951,121.654
107,4360,141,162.447,104.583,36.9649,34.8526,0,143.965,122.009,143.965,87.1569,180.93,87.1569,180.93,122.009
108,4400,150,162.824,104.193,36.9245,34.8145,0,144.362,121.6,144.362,86.7859,181.286,86.7859,181.286,121.6
109,4440,151,163.05,103.182,37.0695,34.9513,0,144.516,120.657,144.516,85.7061,181.585,85.7061,181.585,120.657
110,4480,144,163.804,101.833,37.1524,35.0294,0,145.227,119.347,145.227,84.3179,182.38,84.3179,182.38,119.347
111,4520,142,165.13,100.54,37.2152,35.0886,0,146.522,118.084,146.522,82.9953,183.737,82.9953,183.737,118.084
112,4560,145,166.355,100.062,37.2778,35.1477,0,147.717,117.636,147.717,82.4884,184.994,82.4884,184.994,117.636
113,4600,142,167.533,99.7635,37.6253,35.4753,0,148.72,117.501,148.72,82.0258,186.345,82.0258,186.345,117.501
114,4640,147,167.958,99.0487,37.7037,35.5492,0,149.107,116.823,149.107,81.274,186.81,81.274,186.81,116.823
115,4680,140,167.97,98.8725,37.7673,35.6091,0,149.087,116.677,149.087,81.0679,186.854,81.0679,186.854,116.677
116,4720,140,167.119,99.1875,37.9695,35.7998,0,148.134,117.087,148.134,81.2876,186.104,81.2876,186.104,117.087
117,4760,141,166.037,98.9664,38.0626,35.8876,0,147.006,116.91,147.006,81.0226,185.069,81.0226,185.069,116.91
118,4800,145,164.828,99.1194,38.1969,36.0142,0,145.729,117.127,145.729,81.1123,183.926,81.1123,183.926,117.127
119,4840,142,163.905,99.1941,38.4407,36.2441,0,144.685,117.316,144.685,81.0721,183.126,81.0721,183.126,117.316
120,4880,143,163.578,99.3734,38.3051,36.1162,0,144.426,117.431,144.426,81.3153,182.731,81.3153,182.731,117.431
121,4920,145,163.599,100.214,38.2509,36.0651,0,144.473,118.247,144.473,82.1819,182.724,82.1819,182.724,118.247
122,4960,145,165.287,100.849,38.706,36.4942,0,145.934,119.096,145.934,82.6021,184.64,82.6021,184.64,119.096
123,5000,140,167.727,101.695,38.9654,36.7388,0,148.244,120.065,148.244,83.3259,187.21,83.3259,187.21,120.065
124,5040,137,169.75,102.326,38.7992,36.5821,0,150.35,120.617,150.35,84.0352,189.15,84.0352,189.15,120.617
125,5080,141,171.752,102.474,39.1793,36.9404,0,152.163,120.944,152.163,84.0035,191.342,84.0035,191.342,120.944
126,5120,152,174.411,102.76,39.0281,36.7979,0,154.897,121.159,154.897,84.3615,193.925,84.3615,193.925,121.159
127,5160,144,175.666,103.334,38.8072,36.5896,0,156.263,121.629,156.263,85.0393,195.07,85.0393,195.07,121.629
128,5200,148,176.252,104.008,38.469,36.2707,0,157.017,122.144,157.017,85.8728,195.486,85.8728,195.486,122.144
129,5240,143,176.621,104.456,38.5737,36.3695,0,157.334,122.641,157.334,86.2715,195.908,86.2715,195.908,122.641
130,5280,142,176.838,104.875,38.6452,36.4369,0,157.515,123.093,157.515,86.6564,196.16,86.6564,196.16,123.093
131,5320,150,176.14,104.956,39.0563,36.8245,0,156.612,123.368,156.612,86.5436,195.668,86.5436,195.668,123.368
132,5360,146,175.509,105.171,38.9422,36.717,0,156.038,123.53,156.038,86.8128,194.98,86.8128,194.98,123.53
133,5400,142,174.632,105.424,39.0646,36.8323,0,155.1,123.841,155.1,87.0082,194.165,87.0082,194.165,123.841
134,5440,145,173.932,105.352,38.9138,36.6902,0,154.475,123.697,154.475,87.0065,193.389,87.0065,193.389,123.697
135,5480,150,173.983,105.257,39.0654,36.8331,0,154.45,123.674,154.45,86.8404,193.516,86.8404,193.516,123.674
136,5520,142,174.142,105.25,39.2659,37.0222,0,154.509,123.761,154.509,86.7393,193.775,86.7393,193.775,123.761
137,5560,147,173.844,105.438,39.2487,37.0059,0,154.219,123.941,154.219,86.935,193.468,86.935,193.468,123.941
138,5600,149,174.41,105.669,39.2544,37.0113,0,154.783,124.175,154.783,87.1637,194.037,87.1637,194.037,124.175
139,5640,138,175.49,106.299,39.3835,37.133,0,155.798,124.865,155.798,87.7323,195.182,87.7323,195.182,124.865
140,5680,137,175.531,106.538,39.2579,37.0146,0,155.902,125.046,155.902,88.0309,195.16,88.0309,195.16,125.046
141,5720,142,176.136,106.388,39.5018,37.2446,0,156.385,125.01,156.385,87.7654,195.887,87.7654,195.887,125.01
142,5760,140,177.127,106.307,39.457,37.2023,0,157.399,124.908,157.399,87.706,196.856,87.706,196.856,124.908
143,5800,137,177.936,106.289,39.5538,37.2936,0,158.159,124.936,158.159,87.642,197.713,87.642,197.713,124.936
144,5840,138,176.207,106.151,40.0999,37.8085,0,156.157,125.055,156.157,87.2463,196.256,87.2463,196.256,125.055
145,5880,139,174.148,106.286,39.8737,37.5952,0,154.211,125.084,154.211,87.4884,194.085,87.4884,194.085,125.084
146,5920,142,172.577,106.309,39.9309,37.6491,0,152.612,125.133,152.612,87.4841,192.543,87.4841,192.543,125.133
147,5960,148,170.201,106.622,39.9799,37.6953,0,150.211,125.47,150.211,87.7745,190.191,87.7745,190.191,125.47
148,6000,136,168.223,107.176,40.1724,37.8768,0,148.137,126.115,148.137,88.2379,188.31,88.2379,188.31,126.115
149,6040,136,166.477,107.988,40.1409,37.8472,0,146.406,126.912,146.406,89.0644,186.547,89.0644,186.547,126.912
