Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
88,3600,59,455.489,114.702,97.7396,118.843,0,406.619,174.124,406.619,55.281,504.359,55.2811,504.359,174.124
89,3640,60,469.404,116.95,99.6489,121.164,0,419.58,177.532,419.58,56.3684,519.229,56.3683,519.229,177.532
90,3680,59,481.995,119.993,103.197,125.478,0,430.397,182.732,430.397,57.2547,533.593,57.2547,533.593,182.732
91,3720,61,495.654,122.96,103.366,125.684,0,443.971,185.802,443.971,60.1177,547.337,60.1178,547.337,185.802
92,3760,65,508.444,127.2,99.1556,120.564,0,458.866,187.482,458.866,66.9181,558.022,66.9181,558.022,187.482
93,3800,69,519.782,131.207,99.6051,121.111,0,469.98,191.762,469.98,70.6516,569.585,70.6516,569.585,191.762
94,3840,75,530.716,134.818,99.7254,121.257,0,480.853,195.447,480.853,74.1898,580.579,74.1898,580.579,195.447
95,3880,68,541.918,138.559,100.858,122.634,0,491.489,199.877,491.489,77.2423,592.347,77.2423,592.347,199.877
96,3920,72,549.795,143.079,100.641,122.37,0,499.475,204.264,499.475,81.8941,600.116,81.8941,600.116,204.264
97,3960,77,555.507,147.337,99.7288,121.261,0,505.643,207.968,505.643,86.7065,605.372,86.7065,605.372,207.968
98,4000,88,560.242,151.542,100.937,122.73,0,509.774,212.907,509.774,90.1767,610.711,90.1767,610.711,212.907
99,4040,90,562.29,155.463,102.563,124.707,0,511.009,217.817,511.009,93.1096,613.572,93.1096,613.572,217.817
100,4080,97,561.604,159.713,101.871,123.866,0,510.668,221.646,510.668,97.7801,612.539,97.7801,612.539,221.646
101,4120,80,560.604,165.532,101.055,122.873,0,510.077,226.969,510.077,104.095,611.132,104.095,611.132,226.969
102,4160,79,557.029,168.705,101.768,123.74,0,506.146,230.575,506.146,106.835,607.913,106.835,607.913,230.575
103,4200,81,552.386,172.109,102.148,124.203,0,501.312,234.21,501.312,110.008,603.46,110.008,603.46,234.21
104,4240,91,545.771,176.663,102.541,124.681,0,494.5,239.003,494.5,114.322,597.041,114.322,597.041,239.003
105,4280,87,538.894,181.64,99.9593,121.541,0,488.914,242.41,488.914,120.869,588.873,120.869,588.873,242.41
106,4320,98,531.304,184.363,100.169,121.796,0,481.219,245.261,481.219,123.465,581.388,123.465,581.388,245.261
107,4360,97,523.162,188.358,101.759,123.73,0,472.282,250.223,472.282,126.493,574.041,126.493,574.041,250.223
108,4400,102,512.895,192.791,102.39,124.497,0,461.699,255.04,461.699,130.542,564.09,130.542,564.09,255.04
109,4440,114,505.207,195.804,102.574,124.72,0,453.92,258.164,453.92,133.444,556.493,133.444,556.493,258.164
110,4480,103,498.373,196.872,103.429,125.761,0,446.658,259.752,446.658,133.992,550.087,133.992,550.087,259.752
111,4520,93,490.459,200.04,104.739,127.354,0,438.089,263.717,438.089,136.363,542.829,136.363,542.829,263.717
112,4560,87,482.212,203.451,104.34,126.868,0,430.042,266.884,430.042,140.017,534.382,140.017,534.382,266.884
113,4600,89,474.783,206.69,104.668,127.267,0,422.449,270.323,422.449,143.056,527.117,143.056,527.117,270.323
114,4640,89,466.99,211.321,106.153,129.073,0,413.913,275.857,413.913,146.785,520.067,146.785,520.067,275.857
115,4680,87,459.96,216.327,105.93,128.801,0,406.995,280.727,406.995,151.926,512.925,151.926,512.925,280.727
116,4720,84,453.582,220.639,107.502,130.713,0,399.831,285.995,399.831,155.283,507.333,155.283,507.333,285.995
117,4760,86,447.881,225.207,109.421,133.046,0,393.17,291.731,393.17,158.684,502.592,158.684,502.592,291.731
118,4800,87,440.268,229.849,110.047,133.808,0,385.245,296.752,385.245,162.945,495.292,162.945,495.292,296.752
119,4840,92,433.732,235.726,110.622,134.506,0,378.421,302.979,378.421,168.473,489.043,168.473,489.043,302.979
120,4880,91,426.909,240.902,111.368,135.414,0,371.225,308.609,371.225,173.196,482.593,173.196,482.593,308.609
