Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
83,3400,51,378.951,387.764,182.881,652.785,0,287.511,714.157,287.511,61.3717,470.392,61.3716,470.392,714.157
84,3440,51,380.5,398.877,190.09,678.515,0,285.455,738.135,285.455,59.6197,475.545,59.6197,475.545,738.135
85,3480,51,382.462,406.37,193.504,690.703,0,285.709,751.722,285.709,61.0185,479.214,61.0185,479.214,751.722
86,3520,50,385.181,405.9,192.369,686.65,0,288.996,749.225,288.996,62.5751,481.365,62.5751,481.365,749.225
87,3560,50,388.312,407.519,195.595,698.164,0,290.515,756.601,290.515,58.4366,486.109,58.4366,486.109,756.601
88,3600,50,391.686,403.71,197.097,703.527,0,293.138,755.474,293.138,51.9466,490.235,51.9466,490.235,755.474
89,3640,48,397.185,394.278,192.678,687.754,0,300.846,738.155,300.846,50.4005,493.524,50.4006,493.524,738.155
90,3680,47,401.155,376.904,181.893,649.259,0,310.208,701.534,310.208,52.2749,492.101,52.2749,492.101,701.534
91,3720,45,403.796,385.24,188.548,673.01,0,309.522,721.745,309.522,48.7348,498.07,48.7348,498.07,721.745
92,3760,43,406.093,384.263,184.976,660.26,0,313.605,714.393,313.605,54.1334,498.581,54.1334,498.581,714.393
93,3800,42,412.628,392.805,187.492,669.242,0,318.882,727.426,318.882,58.1844,506.374,58.1844,506.374,727.426
94,3840,43,415.287,377.553,173.208,618.258,0,328.683,686.682,328.683,68.4242,501.891,68.4243,501.891,686.682
95,3880,43,416.756,373.438,170.485,608.537,0,331.514,677.706,331.514,69.1692,501.999,69.1692,501.999,677.706
96,3920,43,417.665,383.605,179.576,640.985,0,327.877,704.098,327.877,63.1121,507.453,63.1121,507.453,704.098
97,3960,43,419.843,372.475,171.085,610.677,0,334.301,677.814,334.301,67.1368,505.385,67.1368,505.385,677.814
98,4000,41,423.795,368.911,165.63,591.208,0,340.98,664.515,340.98,73.3066,506.61,73.3066,506.61,664.515
99,4040,46,426.062,377.678,168.38,601.024,0,341.872,678.19,341.872,77.1658,510.252,77.1658,510.252,678.19
100,4080,43,427.955,402.013,180.917,645.772,0,337.497,724.899,337.497,79.1275,518.414,79.1275,518.414,724.899
101,4120,41,437.89,382.934,161.603,576.834,0,357.088,671.351,357.088,94.5168,518.692,94.5168,518.692,671.351
102,4160,42,442.67,371.538,154.795,552.533,0,365.272,647.805,365.272,95.2716,520.068,95.2716,520.068,647.805
103,4200,41,447.989,352.484,145.035,517.695,0,375.472,611.331,375.472,93.6365,520.507,93.6365,520.507,611.331
104,4240,44,451.091,351.946,147.692,527.178,0,377.245,615.535,377.245,88.3565,524.937,88.3565,524.937,615.535
105,4280,46,454.762,349.563,148.375,529.615,0,380.574,614.371,380.574,84.7557,528.949,84.7557,528.949,614.371
106,4320,44,456.644,352.46,150.536,537.328,0,381.376,621.124,381.376,83.7956,531.912,83.7956,531.912,621.124
107,4360,49,457.701,367.238,158.371,565.295,0,378.516,649.886,378.516,84.5907,536.886,84.5908,536.886,649.886
108,4400,45,459.767,370.166,155.584,555.349,0,381.975,647.84,381.975,92.4916,537.559,92.4916,537.559,647.84
109,4440,44,460.966,356.119,146.074,521.402,0,387.93,616.821,387.93,95.4183,534.003,95.4183,534.003,616.821
110,4480,45,460.508,344.64,140.629,501.967,0,390.193,595.624,390.193,93.6572,530.822,93.6572,530.822,595.624
111,4520,43,458.195,354.211,152,542.555,0,382.195,625.488,382.195,82.9334,534.195,82.9334,534.195,625.488
112,4560,44,456.117,347.266,149.36,533.131,0,381.438,613.831,381.438,80.7008,530.797,80.7007,530.797,613.831
113,4600,42,457.061,343.686,148.04,528.421,0,383.041,607.896,383.041,79.4752,531.081,79.4752,531.081,607.896
114,4640,42,455.53,356.156,154.94,553.05,0,378.06,632.68,378.06,79.6307,533,79.6307,533,632.68
115,4680,42,456.149,371.157,161.059,574.891,0,375.62,658.603,375.62,83.7119,536.679,83.7119,536.679,658.603
116,4720,42,456.968,373.983,160.187,571.779,0,376.875,659.872,376.875,88.0933,537.062,88.0933,537.062,659.872
117,4760,42,458.581,376.693,163.934,585.154,0,376.614,669.27,376.614,84.1165,540.548,84.1165,540.548,669.27
118,4800,44,461.495,376.803,167.525,597.972,0,377.732,675.789,377.732,77.817,545.258,77.817,545.258,675.789
119,4840,46,465.215,368.901,163.443,583.399,0,383.494,660.601,383.494,77.2013,546.937,77.2013,546.937,660.601
120,4880,46,466.807,374.351,169.047,603.404,0,382.284,676.052,382.284,72.6489,551.331,72.6489,551.331,676.052
121,4920,45,467.619,389.954,177.502,633.584,0,378.868,706.746,378.868,73.1623,556.37,73.1623,556.37,706.746
122,4960,42,467.794,407.614,186.552,665.887,0,374.518,740.557,374.518,74.6702,561.07,74.6702,561.07,740.557
123,5000,39,472.128,359.255,150.325,536.577,0,396.965,627.543,396.965,90.9662,547.291,90.9662,547.291,627.543
124,5040,39,471.834,359.024,151.201,539.703,0,396.233,628.876,396.233,89.1721,547.434,89.1721,547.434,628.876
125,5080,40,470.264,367.203,161.53,576.572,0,389.499,655.489,389.499,78.9171,551.029,78.9171,551.029,655.489
126,5120,39,473.242,335.115,140.253,500.624,0,403.115,585.427,403.115,84.8024,543.368,84.8024,543.368,585.427
127,5160,39,472.015,342.054,146.878,524.274,0,398.576,604.191,398.576,79.917,545.454,79.917,545.454,604.191
128,5200,38,475.47,317.775,128.613,459.076,0,411.164,547.313,411.164,88.2369,539.777,88.2369,539.777,547.313
129,5240,38,472.162,351.494,149.739,534.486,0,397.292,618.738,397.292,84.2514,547.031,84.2514,547.031,618.738
130,5280,39,470.52,376.002,163.491,583.572,0,388.774,667.789,388.774,84.2162,552.265,84.2162,552.265,667.789
131,5320,40,474.605,353.237,143.126,510.88,0,403.042,608.677,403.042,97.7969,546.168,97.7969,546.168,608.677
132,5360,40,477.545,349.144,142.983,510.369,0,406.053,604.328,406.053,93.9599,549.036,93.9598,549.036,604.328
133,5400,42,480.81,335.079,135.669,484.264,0,412.976,577.211,412.976,92.9464,548.645,92.9464,548.645,577.211
134,5440,45,485.103,318.062,124.041,442.756,0,423.083,539.44,423.083,96.6838,547.124,96.6838,547.124,539.44
135,5480,45,488.422,328.822,134.606,480.47,0,421.118,569.057,421.118,88.5867,555.725,88.5867,555.725,569.057
136,5520,42,490.673,323.301,128.303,457.971,0,426.521,552.286,426.521,94.3149,554.825,94.3149,554.825,552.286
137,5560,43,490.971,331.537,130.036,464.156,0,425.953,563.615,425.953,99.459,555.989,99.459,555.989,563.615
138,5600,41,491.306,349.425,137.828,491.969,0,422.392,595.409,422.392,103.441,560.22,103.441,560.22,595.409
139,5640,41,491.555,345.713,135.804,484.744,0,423.653,588.085,423.653,103.341,559.456,103.341,559.456,588.085
140,5680,42,489.755,337.239,134.054,478.497,0,422.728,576.487,422.728,97.9908,556.782,97.9908,556.782,576.487
141,5720,42,487.673,324.157,127.506,455.126,0,423.92,551.72,423.92,96.5946,551.426,96.5946,551.426,551.72
142,5760,42,484.742,333.643,136.614,487.635,0,416.435,577.46,416.435,89.8254,553.048,89.8254,553.048,577.46
143,5800,41,482.087,346.269,146.225,521.942,0,408.974,607.241,408.974,85.2983,555.199,85.2983,555.199,607.241
144,5840,41,482.647,349.498,145.486,519.303,0,409.905,609.149,409.905,89.8464,555.39,89.8464,555.39,609.149
145,5880,41,483.373,349.232,141.987,506.815,0,412.38,602.639,412.38,95.8242,554.367,95.8242,554.367,602.639
146,5920,42,483.014,355.849,147.238,525.558,0,409.395,618.628,409.395,93.0694,556.633,93.0694,556.633,618.628
147,5960,44,484.798,344.421,143.414,511.907,0,413.091,600.375,413.091,88.4678,556.505,88.4678,556.505,600.375
148,6000,42,486.685,330.788,136.717,488.003,0,418.327,574.79,418.327,86.787,555.043,86.787,555.043,574.79
149,6040,42,486.754,322.969,132.125,471.614,0,420.691,558.776,420.691,87.1621,552.817,87.1621,552.817,558.776
150,6080,43,485.197,318.058,129.64,462.741,0,420.377,549.429,420.377,86.6876,550.016,86.6876,550.016,549.429
