Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
161,6520,33,304.901,315.903,39.4825,110.692,0,285.159,371.249,285.159,260.557,324.642,260.557,324.642,371.249
162,6560,32,303.764,318.194,41.5359,116.449,0,282.996,376.418,282.996,259.969,324.532,259.969,324.532,376.418
163,6600,28,303.233,319.879,42.0907,118.004,0,282.188,378.881,282.188,260.877,324.278,260.877,324.278,378.881
164,6640,30,304.108,319.233,37.0998,104.012,0,285.558,371.239,285.558,267.227,322.658,267.227,322.658,371.239
165,6680,30,304.866,319.416,35.6889,100.056,0,287.021,369.444,287.021,269.388,322.71,269.388,322.71,369.444
166,6720,27,305.789,319.61,35.1438,98.5282,0,288.217,368.874,288.217,270.346,323.361,270.346,323.361,368.874
167,6760,27,307.277,320.517,35.4905,99.5001,0,289.532,370.267,289.532,270.767,325.022,270.767,325.022,370.267
168,6800,31,308.381,320.855,34.9854,98.0842,0,290.888,369.897,290.888,271.812,325.873,271.812,325.873,369.897
169,6840,27,310.208,319.625,32.0607,89.8845,0,294.178,364.567,294.178,274.683,326.239,274.683,326.239,364.567
170,6880,27,310.848,321.638,34.8713,97.7642,0,293.412,370.52,293.412,272.756,328.283,272.756,328.283,370.52
171,6920,27,311.961,321.825,34.5909,96.9782,0,294.666,370.314,294.666,273.336,329.257,273.336,329.257,370.314
172,6960,27,313.204,321.102,32.9116,92.2701,0,296.748,367.237,296.748,274.967,329.66,274.967,329.66,367.237
173,7000,28,313.902,322.219,34.822,97.626,0,296.491,371.032,296.491,273.406,331.314,273.406,331.314,371.032
174,7040,27,315.104,322.585,36.094,101.192,0,297.057,373.181,297.057,271.989,333.151,271.989,333.151,373.181
175,7080,28,314.846,321.663,34.8668,97.7514,0,297.413,370.539,297.413,272.788,332.279,272.788,332.279,370.539
176,7120,28,315.745,319.432,32.2441,90.3987,0,299.623,364.632,299.623,274.233,331.867,274.233,331.867,364.632
177,7160,29,315.943,320.306,34.8986,97.8408,0,298.493,369.226,298.493,271.385,333.392,271.385,333.392,369.226
178,7200,29,316.666,317.906,32.1825,90.2259,0,300.575,363.019,300.575,272.793,332.757,272.793,332.757,363.019
179,7240,29,316.92,321.398,39.9542,112.014,0,296.943,377.405,296.943,265.391,336.897,265.391,336.897,377.405
180,7280,27,316.929,318.498,35.2976,98.9594,0,299.28,367.978,299.28,269.019,334.577,269.019,334.577,367.978
181,7320,27,315.629,318.142,35.3404,99.0792,0,297.958,367.682,297.958,268.603,333.299,268.603,333.299,367.682
182,7360,27,315.822,316.57,32.8261,92.0302,0,299.409,362.585,299.409,270.555,332.235,270.555,332.235,362.585
183,7400,32,315.791,316.288,33.1854,93.0377,0,299.198,362.807,299.198,269.769,332.383,269.769,332.383,362.807
184,7440,28,315.442,313.867,32.087,89.9582,0,299.399,358.846,299.399,268.887,331.486,268.887,331.486,358.846
185,7480,28,315.933,314.338,33.7666,94.667,0,299.05,361.672,299.05,267.005,332.817,267.005,332.817,361.672
186,7520,28,316.741,313.716,33.6122,94.2343,0,299.935,360.833,299.935,266.599,333.547,266.599,333.547,360.833
187,7560,29,317.027,314.839,34.5347,96.8204,0,299.759,363.249,299.759,266.429,334.294,266.429,334.294,363.249
188,7600,28,317.533,315.115,34.5668,96.9105,0,300.25,363.57,300.25,266.66,334.816,266.66,334.816,363.57
189,7640,28,317.902,314.72,34.6723,97.2063,0,300.566,363.323,300.566,266.117,335.238,266.117,335.238,363.323
190,7680,28,319.134,316.477,35.9382,100.755,0,301.165,366.854,301.165,266.099,337.103,266.099,337.103,366.854
191,7720,29,319.094,315.132,35.1135,98.4432,0,301.537,364.353,301.537,265.91,336.651,265.91,336.651,364.353
192,7760,30,320.596,314.812,34.5722,96.9257,0,303.31,363.275,303.31,266.349,337.882,266.349,337.882,363.275
193,7800,30,320.94,315.541,37.1307,104.099,0,302.375,367.591,302.375,263.492,339.505,263.492,339.505,367.591
194,7840,30,321.307,314.657,37.5273,105.21,0,302.544,367.262,302.544,262.051,340.071,262.051,340.071,367.262
195,7880,30,321.371,315.244,40.455,113.418,0,301.143,371.954,301.143,258.535,341.598,258.535,341.598,371.954
196,7920,30,321.554,314.195,37.5989,105.411,0,302.755,366.901,302.755,261.489,340.354,261.489,340.354,366.901
197,7960,30,321.901,314.98,35.9124,100.683,0,303.945,365.321,303.945,264.638,339.857,264.638,339.857,365.321
198,8000,31,322.492,316.392,34.9332,97.9378,0,305.026,365.36,305.026,267.423,339.959,267.423,339.959,365.36
199,8040,33,321.089,318.477,35.5118,99.5598,0,303.333,368.257,303.333,268.697,338.845,268.697,338.845,368.257
200,8080,31,320.078,317.939,33.2455,93.2061,0,303.456,364.543,303.456,271.336,336.701,271.336,336.701,364.543
201,8120,28,317.398,319.025,34.2823,96.1129,0,300.257,367.082,300.257,270.969,334.539,270.969,334.539,367.082
202,8160,29,312.988,319.353,35.8904,100.621,0,295.043,369.664,295.043,269.043,330.933,269.043,330.933,369.664
203,8200,31,308.676,315.486,32.8589,92.1222,0,292.247,361.547,292.247,269.425,325.106,269.425,325.106,361.547
204,8240,33,304.77,313.618,32.6472,91.5287,0,288.446,359.383,288.446,267.854,321.093,267.854,321.093,359.383
205,8280,33,300.425,309.076,30.2412,84.7835,0,285.304,351.467,285.304,266.684,315.545,266.684,315.545,351.467
206,8320,33,297.278,306.899,30.9991,86.9083,0,281.778,350.353,281.778,263.445,312.777,263.445,312.777,350.353
207,8360,31,293.896,307.688,34.2955,96.15,0,276.748,355.763,276.748,259.612,311.044,259.612,311.044,355.763
208,8400,30,291.265,304.368,31.8927,89.4135,0,275.318,349.075,275.318,259.662,307.211,259.662,307.211,349.075
209,8440,29,287.747,302.275,32.1608,90.165,0,271.667,347.357,271.667,257.192,303.827,257.192,303.827,347.357
210,8480,33,284.239,300.366,30.1386,84.4958,0,269.17,342.614,269.17,258.119,299.309,258.119,299.309,342.614
211,8520,31,279.744,301.611,30.4519,85.3741,0,264.518,344.298,264.518,258.924,294.97,258.924,294.97,344.298
212,8560,37,275.96,301.734,29.6464,83.1159,0,261.137,343.292,261.137,260.176,290.783,260.176,290.783,343.292
213,8600,42,271.821,306.615,31.7183,88.9245,0,255.962,351.077,255.962,262.152,287.68,262.152,287.68,351.077
214,8640,34,267.503,309.607,33.2856,93.3186,0,250.86,356.266,250.86,262.947,284.146,262.947,284.146,356.266
215,8680,30,264.311,307.981,31.4649,88.2142,0,248.579,352.088,248.579,263.873,280.044,263.873,280.044,352.088
216,8720,30,260.705,309.861,31.9856,89.6739,0,244.712,354.697,244.712,265.024,276.697,265.024,276.697,354.697
217,8760,31,257.01,309.311,31.7187,88.9256,0,241.15,353.774,241.15,264.848,272.869,264.848,272.869,353.774
218,8800,35,252.59,307.02,32.4116,90.8683,0,236.384,352.454,236.384,261.586,268.796,261.586,268.796,352.454
219,8840,31,249.261,303.37,31.7516,89.0178,0,233.385,347.879,233.385,258.861,265.137,258.861,265.137,347.879
220,8880,29,247.011,305.002,40.2411,112.819,0,226.89,361.412,226.89,248.593,267.132,248.593,267.132,361.412
221,8920,32,243.553,298.83,39.0855,109.579,0,224.011,353.62,224.011,244.041,263.096,244.041,263.096,353.62
222,8960,30,241.715,293.658,39.9428,111.983,0,221.744,349.65,221.744,237.667,261.687,237.667,261.687,349.65
223,9000,31,238.677,290.641,40.7628,114.281,0,218.296,347.782,218.296,233.501,259.058,233.501,259.058,347.782
224,9040,31,238.321,289.425,42.6692,119.626,0,216.986,349.238,216.986,229.612,259.655,229.612,259.655,349.238
225,9080,29,237.301,288.352,43.4758,121.887,0,215.563,349.295,215.563,227.408,259.038,227.408,259.038,349.295
226,9120,31,235.19,290.722,45.8922,128.662,0,212.244,355.053,212.244,226.391,258.136,226.391,258.136,355.053
227,9160,30,233.796,290.155,45.2505,126.863,0,211.17,353.587,211.17,226.723,256.421,226.723,256.421,353.587
